PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-032-tx028.jpg 	 2493454 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-015-tx011.jpg 	 2855678 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-027-tx023.jpg 	 2821388 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-102-tx098.jpg 	 2697529 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-105-tx101.jpg 	 2955886 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-004-ix000.jpg 	 3007771 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-016-tx012.jpg 	 2800227 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-098-tx094.jpg 	 2773018 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-013-tx009.jpg 	 2797837 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-087-tx083.jpg 	 2857860 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-071-tx067.jpg 	 3308857 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-009-tx005.jpg 	 2959813 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-022-tx018.jpg 	 2779897 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-085-tx081.jpg 	 2889171 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-041-tx037.jpg 	 2510554 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-033-tx029.jpg 	 2519735 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-043-tx039.jpg 	 3139756 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-106-im000.jpg 	 2873160 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-052-tx048.jpg 	 3181376 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-006-bc000.jpg 	 2532017 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-004-tx003.jpg 	 7027001 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-001-tx000.jpg 	 6549456 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-000-fc000.jpg 	 5150083 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-002-tx001.jpg 	 6607521 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-003-tx002.jpg 	 6029242 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-098/pcb-520-098_-005-tx004.jpg 	 5935013 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-005-tx004.jpg 	 11758615 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-006-bc000.jpg 	 5657891 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-003-tx002.jpg 	 12283357 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-001-tx000.jpg 	 11534759 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-002-tx001.jpg 	 11914608 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-000-fc000.jpg 	 8014269 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-254/pcb-520-254_-004-tx003.jpg 	 11177541 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-009-tx008.jpg 	 4045495 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-003-tx002.jpg 	 4776095 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-004-tx003.jpg 	 3951516 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-002-tx001.jpg 	 4362952 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-000-fc000.jpg 	 4264569 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-010-bc000.jpg 	 2531889 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-008-tx007.jpg 	 3908033 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-006-tx005.jpg 	 3872492 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-005-tx004.jpg 	 4353138 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-007-tx006.jpg 	 3932793 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-185/pcb-520-185_-001-tx000.jpg 	 4303556 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-055-tx052.jpg 	 3019311 	  	 
